hoe,锄头,0.65
hole,洞,0.8
vacation,假日,0.8
holly,冬青树,0.65
holothurian,海参,0.65
home,家/住宅,0.8
home appliance,家用电器,0.65
home base,基地,0.65
home decor,家居装饰,0.8
home interior,室内设计,0.65
home office,内政部,0.8
home theater,家庭影院,0.65
homework,家庭作业,0.65
hummus,鹰嘴豆泥,0.65
honey,蜂蜜,0.65
beehive,蜂窝,0.65
honeymoon,蜜月,0.65
hood,风帽,0.8
hoodie,连帽衫,0.8
hook,挂钩/勾住,0.65
jump,跳,0.8
horizon,地平线,0.65
hornbill,犀鸟,0.65
horned cow,长角牛,0.65
hornet,大黄蜂,0.65
horror,震惊,0.65
horror film,恐怖电影,0.65
horse blanket,马鞍褥,0.65
horse cart,马车,0.65
horse farm,马场,0.65
horse ride,骑马,0.65
horseback,马背,0.65
horseshoe,马蹄铁,0.65
hose,软管,0.65
hospital,医院,0.8
hospital bed,医院病床,0.65
hospital room,病房,0.65
host,主持人,0.65
inn,小旅馆,0.8
hot,热,0.8
hot air balloon,热气球,0.65
hot dog,热狗,0.85
hot sauce,辣椒酱,0.65
hot spring,温泉,0.65
hotel,旅馆,0.8
hotel lobby,酒店大堂,0.65
hotel room,酒店房间,0.89
hotplate,电炉,0.65
hourglass,沙漏,0.65
house,房子,0.9
house exterior,房子外部,0.8
houseplant,室内植物,0.65
hoverboard,悬滑板,0.65
howler,吼,0.65
huddle,蜷缩,0.65
hug,拥抱,0.8
hula hoop,呼啦圈,0.65
person,人,0.86
humidifier,增湿器,0.65
hummingbird,蜂鸟,0.77
humpback whale,座头鲸,0.65
hunt,打猎,0.65
hunting lodge,狩猎小屋,0.65
hurdle,障碍,0.65
hurricane,飓风,0.65
husky,哈士奇,0.65
hut,小屋,0.65
hyaena,鬣狗,0.65
hybrid,混合物,0.65
hydrangea,绣球花,0.65
hydrant,消火栓,0.9
seaplane,水上飞机,0.65
ice,冰,0.8
ice bag,冰袋,0.65
polar bear,北极熊,0.65
ice cave,冰洞,0.65
icecream,冰淇淋,0.9
ice cream cone,冰淇淋蛋卷,0.65
ice cream parlor,冰淇淋商店,0.65
ice cube,冰块,0.65
ice floe,浮冰,0.65
ice hockey player,冰球运动员,0.65
ice hockey team,冰球队,0.65
lollipop,棒棒糖,0.65
ice maker,制冰机,0.65
rink,溜冰场,0.65
ice sculpture,冰雕,0.65
ice shelf,冰架,0.65
skate,溜冰鞋,0.65
ice skating,滑冰,0.65
iceberg,冰山,0.65
icicle,冰柱,0.65
icing,糖衣/酥皮,0.65
icon,图标,0.8
id photo,身份证照片,0.65
identity card,身份证,0.65
igloo,冰屋,0.65
light,光/灯光/光线,0.9
iguana,鬣蜥蜴,0.65
illuminate,照亮,0.65
illustration,插图,0.8
image,形象,0.8
impala,黑斑羚,0.65
incense,熏香,0.65
independence day,独立日,0.65
individual,个人,0.65
indoor,室内,0.8
indoor rower,划船器,0.65
induction cooker,电磁炉,0.65
industrial area,工业区,0.65
industry,工业,0.65
infantry,步兵,0.65
inflatable boat,充气艇,0.65
information desk,服务台,0.65
infrastructure,基础设施,0.65
ingredient,成分,0.8
inhalator,吸入器,0.65
injection,注射,0.65
injury,受伤,0.65
ink,墨水,0.65
inking pad,印泥,0.65
inlet,小湖湾,0.65
inscription,题词,0.8
insect,昆虫,0.65
install,安装,0.65
instrument,乐器/器械,0.8
insulated cup,绝缘杯,0.65
interaction,互动,0.65
interior design,室内设计,0.8
website,网站,0.8
intersection,十字路口,0.8
interview,面试,0.65
invertebrate,无脊椎动物,0.65
invitation,邀请,0.65
ipad,平板电脑,0.65
iphone,苹果手机,0.8
ipod,苹果音乐播放器,0.65
iris,虹膜,0.65
iron,铁,0.65
ironing board,熨衣板,0.65
irrigation system,灌溉系统,0.65
island,岛,0.89
islet,小岛,0.65
isopod,等足类动物,0.65
ivory,象牙,0.65
ivy,常青藤,0.65
izakaya,居酒屋,0.65
jack,千斤顶,0.65
jackcrab,帝王蟹/蟹,0.65
jacket,夹克衫,0.8
jacuzzi,按摩浴缸,0.65
jade,玉,0.65
jaguar,美洲虎,0.65
jail cell,监狱牢房,0.65
jam,果酱,0.65
japanese garden,日式花园,0.65
jasmine,茉莉花,0.65
jaw,下巴,0.65
jay,松鸦,0.65
jazz,爵士乐,0.65
jazz artist,爵士乐艺术家,0.65
jazz fusion artist,爵士融合艺术家,0.65
jeans,牛仔裤,0.8
jeep,吉普车,0.65
jelly,果冻,0.65
jelly bean,果冻豆,0.65
jellyfish,水母,0.75
jet,喷气式飞机,0.8
motorboat,摩托艇,0.65
jewel,珠宝,0.8
jewellery,珠宝,0.88
jewelry shop,珠宝店,0.65
jigsaw puzzle,拼图游戏,0.65
rickshaw,人力车,0.65
jockey,赛马骑师,0.65
jockey cap,赛马帽,0.65
jog,慢跑,0.65
joint,联合的,0.65
journalist,记者,0.65
joystick,操纵杆,0.65
judge,法官,0.65
jug,水壶,0.65
juggle,玩杂耍,0.65
juice,果汁,0.65
juicer,榨汁器,0.65
jujube,枣子,0.65
jump rope,跳绳,0.65
jumpsuit,连身裤,0.65
jungle,丛林,0.8
junkyard,废品堆放场,0.65
kale,羽衣甘蓝,0.65
kaleidoscope,万花筒,0.65
kangaroo,袋鼠,0.88
karaoke,卡拉ok,0.65
karate,空手道,0.65
karting,卡丁车运动,0.65
kasbah,旧城区,0.65
kayak,皮船,0.65
kebab,烤肉串,0.65
key,按键/钥匙,0.65
keycard,门卡,0.65
khaki,卡其色,0.65
kick,踢,0.8
kilt,苏格兰裙,0.65
kimono,和服,0.82
kindergarden classroom,幼儿园教室,0.65
kindergarten,幼儿园,0.65
king,国王,0.8
king crab,帝王蟹,0.65
kiss,亲吻,0.8
kit,工具包,0.65
kitchen,厨房,0.9
kitchen cabinet,厨房橱柜,0.65
kitchen counter,厨房台面,0.65
kitchen floor,厨房地板,0.65
kitchen hood,厨房抽油烟机,0.65
kitchen island,厨房岛,0.65
kitchen sink,厨房水槽,0.65
kitchen table,厨房桌子,0.65
kitchen utensil,厨房用具,0.65
kitchen window,厨房窗户,0.65
kitchenware,厨房用具,0.65
kite,风筝,0.83
kiwi,猕猴桃,0.65
knee pad,护膝,0.65
kneel,跪下,0.92
knife,餐刀,0.89
rider,骑手,0.8
knit,编织,0.8
knitting needle,编织针,0.65
knob,球形把手,0.65
knocker,门环,0.65
knot,结,0.65
koala,考拉,0.75
koi,锦鲤,0.65
ktv,ktv,0.65
laboratory,实验室,0.65
lab coat,实验室外套,0.65
label,标签,0.8
labrador,拉布拉多,0.65
maze,迷宫,0.65
lace,网眼织物,0.8
lace dress,蕾丝连衣裙,0.65
ladder,梯子,0.65
ladle,长柄杓,0.65
ladybird,瓢虫,0.85
lagoon,环礁湖,0.65
lake,湖泊,0.8
lake district,湖区,0.65
lake house,湖边小屋,0.65
lakeshore,湖岸,0.65
lamb,羊肉,0.65
lamb chop,羊排,0.65
lamp post,灯柱,0.65
lamp shade,灯罩,0.65
spear,矛,0.65
land,土地,0.8
land vehicle,陆地车辆,0.65
landfill,废物填埋,0.65
landing,着陆,0.65
landing deck,降落甲板,0.65
landmark,地标,0.65
landscape,风景,0.8
landslide,山崩,0.65
lanyard,挂带,0.65
lantern,灯笼,0.87
lap,腿/大腿,0.65
laptop,笔记本电脑,0.79
laptop keyboard,笔记本键盘,0.65
larva,幼体,0.65
lasagne,烤宽面条,0.65
laser,激光,0.65
lash,睫毛,0.65
lasso,套索,0.65
latch,门闩,0.65
latex,乳胶,0.65
latte,拿铁咖啡,0.65
laugh,笑,0.65
launch,发射,0.8
launch event,发布会,0.65
launch party,举办会议,0.65
laundromat,自助洗衣店,0.65
laundry,洗衣房,0.65
laundry basket,洗衣篮,0.65
laundry room,洗衣房,0.65
lava,熔岩,0.65
lavender,薰衣草,0.83
lawn,草坪,0.8
lawn wedding,草坪婚礼,0.65
lawyer,律师,0.65
lay,躺,0.8
lead,引领,0.8
lead singer,主唱,0.65
lead to,通向,0.7
leader,领袖,0.65
leak,泄漏,0.65
lean,倾斜/倚靠,0.8
learn,学习,0.65
leash,皮带,0.65
leather,皮革,0.8
leather jacket,皮夹克,0.8
leather shoe,皮鞋,0.65
speech,演讲,0.8
lecture hall,演讲厅,0.65
lecture room,教学室,0.65
ledge,窗台,0.65
leftover,剩饭,0.65
leg,腿,0.9
legend,传说,0.8
legging,紧身裤/秋裤,0.65
legislative chamber,立法院,0.65
lego,乐高,0.65
legume,豆类,0.65
lemon,柠檬,0.7
lemon juice,柠檬汁,0.65
lemonade,柠檬水,0.65
lemur,狐猴,0.65
lens,镜头,0.65
lens flare,眩光,0.65
lentil,扁豆,0.65
leopard,豹,0.87
leotard,紧身连衣裤,0.65
tights,紧身裤袜,0.65
leprechaun,小妖精,0.65
lesson,课程,0.65
letter,信函,0.8
mailbox,信箱,0.82
letter logo,信的标志,0.65
lettering,刻字,0.8
lettuce,生菜,0.65
level,水平,0.65
library,图书馆,0.9
license,许可证,0.65
license plate,车牌,0.65
lichen,地衣,0.65
lick,舔,0.65
lid,盖子,0.65
lie,躺着,1
life belt,安全带,0.65
life jacket,救生衣,0.65
lifeboat,救生艇,0.65
lifeguard,救生员,0.65
lift,提起,0.65
light fixture,灯具,0.65
light show,灯光秀,0.65
light switch,电灯开关,0.65
lighting,照明/照明设备,0.8
lightning,闪电,0.64
lightning rod,避雷针,0.65
lilac,淡紫色,0.65
lily,百合,0.63
limb,肢体,0.65
lime,石灰,0.65
limestone,石灰石,0.65
limo,豪华轿车,0.65
line,线条,0.8
line art,艺术线条,0.65
line up,排队,0.65
linen,亚麻,0.65
liner,邮轮,0.65
lion,狮子,0.76
lip balm,润唇膏,0.65
lipstick,口红,0.65
liquid,液体,0.65
liquor store,酒类商店,0.65
list,列表,0.8
litchi,荔枝,0.65
live,生活,0.8
livestock,家畜,0.65
living room,客厅,0.8
living space,生活空间,0.65
lizard,蜥蜴,0.75
load,负载,0.65
loading dock,装卸码头,0.65
loafer,游手好闲的人,0.65
hallway,走廊,0.8
locate,定位,0.65
lock,锁,0.65
lock chamber,闸室,0.65
locker,储物柜,0.65
loft,阁楼,0.8
log,原木,0.65
log cabin,小木屋,0.65
logo,标志,0.8
loki,洛基,0.65
long hair,长头发,0.65
longboard,冲浪板,0.65
loom,隐约显现/织布机,0.65
loop,环状,0.65
lose,遗失,0.65
lottery,彩票,0.65
lotus,莲花,0.65
love,爱,0.8
loveseat,双人沙发,0.65
luggage,行李,0.87
lumber,木材,0.65
lumberjack,伐木工人,0.65
lunch,午餐,0.8
lunch box,午餐盒,0.65
lush,郁郁葱葱的,0.65
luxury,奢侈品,0.65
luxury yacht,豪华游艇,0.65
mac,雨衣,0.65
macadamia,澳洲胡桃,0.65
macaque,短尾猿,0.65
macaroni,通心粉,0.65
macaw,金刚鹦鹉,0.65
machete,弯刀,0.65
machine,机器,0.8
machine gun,机枪,0.65
magazine,杂志,0.8
magic,魔法,0.65
magician,魔术师,0.65
magnet,磁铁,0.65
magnifying glass,放大镜,0.65
magnolia,木兰花,0.65
magpie,喜鹊,0.65
mahjong,麻将,0.65
mahout,象夫,0.65
maid,女仆,0.65
chain mail,邮件,0.65
mail slot,邮件槽,0.65
make,制作,0.8
makeover,改造,0.65
makeup artist,化妆师,0.65
makeup tool,化妆工具,0.65
mallard,野鸭,0.65
mallard duck,野鸭,0.65
mallet,槌棒,0.65
mammal,哺乳动物,0.65
mammoth,猛犸象,0.65
man,男人,0.8
management,管理,0.65
manager,经理,0.8
manatee,海牛,0.65
mandala,曼荼罗,0.65
mandarin orange,橘子,0.65
mandarine,普通话,0.65
mane,鬃毛,0.65
manga,漫画,0.8
manger,食槽,0.65
mango,芒果,0.82
mangosteen,山竹果,0.65
mangrove,红树林,0.65
manhattan,曼哈顿,0.65
manhole,检修孔,0.65
manhole cover,井盖,0.65
manicure,修指甲,0.8
mannequin,人体模型,0.89
manor house,庄园主宅,0.65
mansion,大厦,0.8
mantid,螳螂,0.65
mantle,地幔,0.65
manufactured home,活动房层,0.65
manufacturing,制造业,0.65
manuscript,手稿,0.65
map,地图,0.9
maple,枫木,0.65
maple leaf,枫叶,0.65
maple syrup,枫糖浆,0.65
maraca,沙球,0.65
marathon,马拉松,0.65
marble,大理石,0.65
march,行进,0.8
marching band,行进乐队,0.65
mare,母马,0.65
marigold,金盏花,0.65
marine,水兵,0.65
marine invertebrate,海洋无脊椎动物,0.65
marine mammal,海洋哺乳动物,0.65
puppet,木偶,0.65
mark,标志,0.65
market,集市,0.8
market square,市场广场,0.65
market stall,市场摊位,0.65
marriage,结婚,0.65
martial,武术,0.65
martial artist,武术家,0.65
martial arts gym,武术馆,0.65
martini,马提尼,0.65
martini glass,马丁尼酒杯,0.65
mascara,睫毛膏,0.65
mascot,吉祥物,0.8
mashed potato,土豆泥,0.65
masher,搅碎机,0.65
mask,面具/口罩,0.9
massage,按摩,0.65
mast,桅杆,0.65
mat,地垫,0.65
matador,斗牛士,0.65
match,比赛,0.8
matchbox,火柴盒,0.65
material,衣料,0.65
mattress,床垫,0.9
mausoleum,陵墓,0.65
maxi dress,长裙,0.65
meal,一餐,0.8
measuring cup,量杯,0.65
measuring tape,卷尺,0.65
meat,肉类,0.8
meatball,肉丸,0.65
mechanic,机械师,0.65
mechanical fan,机械风扇,0.65
medal,奖牌,0.65
media,媒体,0.8
medical equipment,医疗设备,0.65
medical image,医学图像,0.65
medical staff,医务人员,0.65
medicine cabinet,医药箱,0.65
medieval,中世纪的,0.8
medina,麦地那市,0.65
meditation,冥想,0.65
meerkat,猫鼬,0.65
meet,赛事,0.65
melon,香瓜,0.65
monument,纪念碑,0.9
menu,菜单,0.8
mermaid,美人鱼,0.65
net,网,0.73
mess,肮脏,0.65
messenger bag,信使袋,0.65
metal,金属,0.8
metal artist,金属艺术家,0.65
metal detector,金属探测器,0.65
meter,计量器,0.65
mezzanine,中层楼,0.65
microphone,麦克风,0.86
microscope,显微镜,0.65
microwave,微波炉,0.9
midnight,午夜,0.65
milestone,里程碑,0.65
military uniform,军装,0.65
milk,牛奶,0.65
milk can,牛奶罐,0.65
milk tea,奶茶,0.65
milkshake,奶昔,0.65
mill,磨坊,0.65
mine,矿井,0.65
miner,矿工,0.65
mineral,矿物质,0.65
mineral water,矿泉水,0.65
miniskirt,迷你,0.65
miniature,微缩模型,0.65
minibus,面包车,0.65
minister,部长,0.65
minivan,小型货车,0.65
mint,薄荷,0.65
mint candy,薄荷糖,0.65
mirror,镜子,0.9
miss,小姐,0.65
missile,投掷物,0.65
mission,任务,0.65
mistletoe,槲寄生,0.65
mix,混合,0.8
mixer,搅拌机,0.65
mixing bowl,搅拌碗,0.65
mixture,混合物,0.65
moat,护城河,0.65
mobility scooter,电动踏板车,0.65
model,模型/模特,0.8
model car,汽车模型,0.65
modern,现代,0.8
modern tower,现代大厦,0.65
moisture,潮湿,0.65
mold,模具,0.65
molding,模具,0.65
mole,鼹鼠,0.65
monarch,君主,0.8
money,钱,0.8
monitor,监控器,0.9
monk,和尚,0.65
monkey,猴子,0.9
monkey wrench,活动扳手,0.65
monochrome,黑白照片,0.65
monocycle,独轮脚踏车,0.65
monster truck,怪物卡车,0.65
moon,月亮,0.86
moon cake,月饼,0.65
moonlight,月光,0.65
moor,沼泽,0.65
moose,驼鹿,0.65
swab,拖把,0.65
moped,助力车,0.65
morning,早晨,0.8
morning fog,晨雾,0.65
morning light,晨光,0.65
morning sun,朝阳,0.65
mortar,砂浆,0.65
mosaic,马赛克,0.65
mosque,清真寺,0.86
mosquito,蚊子,0.65
moss,藓类植物,0.8
motel,汽车旅馆,0.8
moth,蛾,0.65
mother,母亲,0.8
motherboard,主板,0.65
motif,主题,0.65
sport,动作,0.8
motor,电动机,0.65
motorbike,摩托车,0.65
motorcycle,摩托车,0.69
motorcycle helmet,摩托车头盔,0.65
motorcycle racer,摩托车赛车手,0.65
motorcyclist,骑摩托车的人,0.65
motorsport,赛车运动,0.65
mound,土堆,0.65
mountain,山,0.88
mountain bike,山地自行车,0.65
mountain biker,山地自行车员,0.65
mountain biking,山地自行车运动,0.65
mountain gorilla,山地大猩猩,0.65
mountain lake,山湖,0.65
mountain landscape,山景观,0.65
mountain pass,山口,0.65
mountain path,山路,0.65
mountain range,山脉,0.8
mountain river,山区河流,0.65
mountain snowy,山雪,0.65
mountain stream,山间溪流,0.65
mountain view,山景城,0.65
mountain village,山村,0.65
mountaineer,登山者,0.65
mountaineering bag,登山包,0.65
mouse,鼠标/鼠,0.72
mousepad,鼠标垫,0.65
mousetrap,捕鼠器,0.65
mouth,嘴,0.8
mouthwash,漱口水,0.65
move,移动,0.8
movie poster,电影海报,0.8
movie ticket,电影票,0.65
mower,割草机,0.65
mp3 player,mp3播放器,0.65
mr,先生,0.65
mud,泥,0.65
muffin,松饼,0.65
mug,马克杯,0.9
mulberry,桑树,0.65
mulch,覆盖物,0.65
mule,骡子,0.65
municipality,直辖市,0.65
mural,壁画,0.8
muscle,肌肉,0.65
muscle car,肌肉车,0.65
museum,博物馆,0.9
mushroom,蘑菇,0.9
music,音乐,0.8
music festival,音乐节,0.8
music stool,音乐凳子,0.65
music studio,音乐工作室,0.65
music video performer,音乐录影带表演者,0.65
musical keyboard,音乐键盘,0.65
musician,音乐家,0.8
mussel,贻贝,0.65
mustard,芥末,0.65
mythology,神话,0.65
nacho,烤干酪辣味玉米片,0.65
nail polish,指甲油,0.8
nailfile,指甲锉,0.65
nanny,保姆,0.65
napkin,餐巾,0.65
narrow,狭窄的,0.8
national flag,国旗,0.65
nativity scene,基督诞生的场景,0.65
natural history museum,自然历史博物馆,0.65
nature,自然,0.8
nature reserve,自然保护区,0.65
navigation,导航,0.65
navratri,九夜节,0.65
navy,海军,0.65
nebula,星云,0.45
neck,脖子,0.8
neckband,围颈带/领口,0.65
necklace,项链,0.88
neckline,领口,0.65
nectar,花蜜,0.65
nectarine,油桃,0.65
needle,针状物,0.65
neighbor,邻居,0.65
neighbourhood,与某处邻近的地区,0.65
neon,霓虹灯,0.65
neon light,霓虹灯,0.65
nerve,神经,0.65
nest,巢,0.65
new year,新年,0.8
newborn,新生的,0.8
newfoundland,纽芬兰,0.65
newlywed,新婚,0.65
news,新闻,0.65
news conference,记者招待会,0.8
newsstand,报摊,0.65
night,晚上,0.8
night market,夜市,0.65
night sky,夜空,0.8
night view,夜景,0.51
nightclub,夜总会,0.65
nightstand,床头柜,0.65
noodle,面条,0.8
nose,鼻子,0.65
noseband,鼻羁,0.65
note,注解,0.8
notebook,笔记本,0.8
notepad,记事本,0.65
notepaper,信纸,0.65
notice,公告,0.65
number icon,数字图标,0.65
nun,修女,0.65
nurse,护士,0.8
nursery,托儿所,0.65
nursing home,养老院,0.65
nut,螺母,0.65
nutcracker,胡桃夹子,0.65
oak,橡木,0.65
oak tree,橡树,0.65
oar,桨,0.65
oasis,绿洲,0.65
oast house,烘干室,0.65
oatmeal,燕麦片,0.65
oats,燕麦,0.65
obelisk,方尖塔,0.65
observation tower,观察塔,0.65
observatory,天文台,0.65
obstacle course,超越障碍训练场,0.65
sea,海洋,0.66
octopus,章鱼,0.65
offer,提供,0.8
office,办公室,0.9
office building,办公大楼,0.65
office chair,办公椅,0.65
office cubicle,办公室隔间,0.65
office desk,办公桌,0.65
office supply,办公用品,0.65
office window,办公室的窗户,0.65
officer,军官,0.65
official,行政官员,0.8
oil,石油,0.8
oil lamp,油灯,0.65
oil painting,油画,0.8
oilrig,石油钻台,0.65
okra,秋葵,0.65
old photo,老照片,0.65
olive,橄榄,0.65
olive oil,橄榄油,0.65
olive tree,橄榄树,0.65
omelet,煎蛋卷,0.65
onion,洋葱,0.65
onion ring,洋葱圈,0.65
opal,蛋白石,0.65
open,开阔的/张开,0.8
opening,开始,0.8
opening ceremony,开幕式,0.65
opera,歌剧,0.65
opera house,歌剧院,0.65
operate,操作,0.65
operating room,手术室,0.65
operation,操作,0.65
optical shop,眼镜店,0.65
orangutan,猩猩,0.65
orange,橙子/橙色,0.81
orange juice,橙汁,0.65
orange tree,橙树,0.65
orangery,橘园,0.65
orbit,轨道,0.65
orchard,果园,0.65
orchestra pit,乐池,0.65
orchid,兰花,0.65
order,订单,0.8
organization,组织,0.65
origami,折纸,0.65
ornament,点缀,0.8
osprey,鱼鹰,0.65
ostrich,鸵鸟,0.75
otter,水獭,0.65
out,外面的,0.65
outcrop,露头,0.65
outdoor,户外,0.8
outhouse,厕所,0.65
electric outlet,电源插头,0.65
outline,大纲,0.8
oval,椭圆形,0.65
oven,烤箱,0.66
overall,整体,0.65
overcoat,大衣,0.65
overpass,天桥,0.65
owl,猫头鹰,0.65
oyster,牡蛎,0.65
teething ring,橡皮环,0.65
pack,包裹,0.8
package,包/包装/包裹,0.65
paddock,围场,0.65
police van,警车,0.65
padlock,挂锁,0.65
paella,肉菜饭,0.65
pagoda,宝塔,0.9
pain,疼痛,0.65
paint brush,油漆刷,0.65
painter,画家,0.8
paisley bandanna,佩斯利印花大手帕,0.65
palace,宫殿,0.65
palette,调色板,0.65
paling,栅栏,0.65
pall,棺罩,0.65
palm tree,棕榈树,0.9
pan,平底锅,0.8
pancake,煎饼,0.65
panda,熊猫,0.85
panel,面板,0.8
panorama,全景,0.65
pansy,三色堇,0.65
pant,喘息,0.8
pantry,储藏室,0.65
pants,裤子,0.65
pantyhose,连裤袜,0.65
papaya,木瓜,0.65
paper,纸,0.9
paper bag,纸袋,0.65
paper cutter,切纸机,0.65
paper lantern,纸灯笼,0.65
paper plate,纸盘子,0.65
paper towel,纸巾,0.65
paperback book,平装书,0.65
paperweight,压纸器,0.65
parachute,降落伞,0.65
parade,游行,0.8
paradise,天堂,0.65
parrot,鹦鹉,0.65
paramedic,护理人员,0.65
paraquet,长尾小鹦鹉,0.65
parasail,滑翔伞,0.65
paratrooper,伞兵,0.65
parchment,羊皮纸,0.65
parish,教区,0.65
park,公园,0.8
park bench,公园长椅,0.65
parking,停车,0.65
parking garage,停车场,0.65
parking meter,停车费,0.81
parking sign,停车标志,0.65
parliament,议会,0.65
parsley,欧芹/香菜,0.65
participant,参与者,0.65
partner,合作伙伴,0.65
partridge,帕特里奇,0.65
party,聚会,0.89
party hat,派对帽,0.65
pass,通过,0.8
passage,通道,0.65
passbook,存折,0.65
passenger,乘客,0.8
passenger ship,客船,0.65
passenger train,旅客列车,0.65
passion fruit,百香果,0.65
passport,护照,0.79
pasta,面食,0.75
paste,粘贴,0.65
pastry,糕点,0.65
pasture,牧场,0.8
patch,补丁,0.65
patient,病人,0.67
pattern,图案/款式,0.8
pavement,人行道/硬路面,0.8
pavilion,大帐篷,0.86
paw,爪子,0.65
pay,支付,0.65
payphone,付费电话,0.65
pea,豌豆,0.65
peace,和平,0.65
peach,桃子,0.65
peacock,孔雀,0.81
peak,山峰/尖顶,0.8
peanut,花生,0.65
peanut butter,花生酱,0.65
pear,梨,0.9
pearl,珍珠,0.65
pebble,卵石,0.79
pecan,山核桃,0.65
pedestrian,行人,0.8
pedestrian bridge,人行天桥,0.65
pedestrian street,步行街,0.65
peel,果皮,0.65
peeler,削皮器,0.65
pegboard,小钉板,0.65
pegleg,木质腿,0.65
pelican,鹈鹕,0.65
pen,笔/围栏,0.65
penalty kick,点球,0.65
pencil,铅笔,0.65
pencil case,铅笔盒,0.65
pencil sharpener,卷笔刀,0.65
pencil skirt,铅笔裙,0.65
pendant,吊坠,0.8
pendulum,钟摆,0.65
penguin,企鹅,0.77
peninsula,半岛,0.65
pennant,锦标旗,0.65
penny,便士,0.65
piggy bank,储蓄罐,0.65
peony,牡丹,0.65
pepper,胡椒/辣椒,0.65
pepper grinder,胡椒研磨机,0.65
peppercorn,胡椒子,0.65
pepperoni,意大利辣香肠,0.65
perch,栖息/鲈鱼,0.8
perform,表演,0.8
performance,表演,0.8
performance arena,表演舞台,0.65
perfume,香水,0.74
pergola,绿廊,0.65
persian cat,波斯猫,0.65
persimmon,柿子,0.65
personal care,个人护理,0.65
personal flotation device,个人漂浮装置,0.65
pest,害虫,0.65
pet,宠物,0.6
pet shop,宠物店,0.65
pet store,宠物店,0.65
petal,花瓣,0.65
petunia,佩妮,0.65
church bench,教堂的长椅,0.65
pheasant,野鸡,0.65
phenomenon,现象,0.65
philosopher,哲学家,0.65
phone,电话,0.8
phonebook,电话簿,0.65
record player,留声机,0.65
photo,照片,0.8
photo booth,照相亭,0.65
photo frame,相框,0.65
photography,摄影,0.8
physicist,物理学家,0.65
physics laboratory,物理实验室,0.65
pianist,钢琴家,0.65
piano,钢琴,0.89
plectrum,选择,0.8
pick up,捡起,0.65
pickle,泡菜,0.65
picnic,野餐,0.88
picnic area,野餐区,0.65
picnic basket,野餐篮,0.65
picnic table,野餐桌,0.65
picture,图片,0.9
picture frame,相框,0.75
pie,馅饼,0.65
pigeon,鸽子,0.65
pilgrim,朝圣者,0.65
tablet,药片,0.8
pillow,枕头,0.6
pilot,飞行员,0.65
pilot boat,领航艇,0.65
pin,别针,0.65
pine,松树,0.9
pine cone,松果,0.65
pine forest,松林,0.65
pine nut,松子,0.65
pineapple,菠萝,0.84
table tennis table,乒乓球桌,0.65
table tennis,乒乓球,0.65
pink,粉色,0.8
pint,一品脱的量,0.65
pipa,琵琶,0.65
pipe,管子,0.8
pipe bowl,管碗,0.65
pirate,海盗,0.65
pirate flag,海盗旗,0.65
pirate ship,海盗船,0.65
pistachio,阿月浑子,0.65
ski slope,滑雪场,0.65
pocket bread,口袋里的面包,0.65
pitaya,火龙果,0.65
pitbull,斗牛犬,0.65
pitch,球场,0.8
pitcher,大水罐,0.65
pitcher plant,猪笼草,0.65
pitchfork,干草叉,0.65
pizza,披萨,0.9
pizza cutter,披萨刀,0.65
pizza pan,比萨锅,0.65
pizzeria,披萨店,0.65
placard,招牌,0.65
place,地方,0.8
place mat,餐具垫,0.65
plaid,格子,0.8
plain,平原,0.65
plan,示意图,0.8
planet,行星,0.8
planet earth,行星地球,0.8
plank,厚木板,0.65
plant,植物,0.8
plantation,种植园,0.65
planting,种植,0.65
plaque,匾额,0.65
plaster,石膏,0.65
plastic,塑料,0.8
plasticine,橡皮泥,0.65
plateau,高原,0.65
platform,平台,0.85
platinum,白金,0.65
platter,大浅盘,0.65
play,玩/演奏/运动,0.8
play badminton,打羽毛球,0.65
play baseball,打棒球,0.65
play basketball,打篮球,0.65
play billiard,玩台球,0.65
play football,踢足球,0.65
play pong,玩乒乓球,0.65
play tennis,打网球,0.65
play volleyball,打排球,0.65
player,选手/运动员,0.8
playground,操场,0.8
playhouse,剧场,0.65
playing card,扑克牌,0.65
playing chess,下棋,0.65
playing golf,打高尔夫球,0.65
playing mahjong,打麻将,0.65
playingfield,运动场,0.63
playpen,护栏,0.65
playroom,游戏室,0.65
plaza,广场,0.65
plier,钳子,0.7
plot,故事情节,0.65
plow,犁,0.65
plug,插头,0.65
plug hat,插头帽,0.65
plum,李子,0.65
plumber,水管工,0.65
plumbing fixture,卫生洁具,0.65
plume,羽毛,0.65
plywood,夹板,0.65
pocket,口袋,0.65
pocket watch,怀表,0.65
pocketknife,随身小折刀,0.65
pod,圆荚体,0.65
podium,乐队指挥台,0.8
poetry,诗歌,0.65
poinsettia,一品红,0.65
point,指/朝向,0.8
pointer,指针,0.65
poker card,扑克卡,0.65
poker chip,筹码,0.65
poker table,扑克表,0.65
pole,杆/柱,0.65
polecat,臭猫,0.65
police,警察,0.9
police car,警车,0.9
police dog,警犬,0.65
police station,警察局,0.65
politician,政治家,0.8
polka dot,圆点,0.65
pollen,花粉,0.65
pollution,污染,0.65
polo,马球,0.65
polo neck,马球领,0.65
polo shirt,马球衬衫,0.65
pomegranate,石榴,0.84
pomeranian,波美拉尼亚的,0.65
poncho,雨披,0.65
pond,池塘,0.8
ponytail,马尾辫,0.65
poodle,贵宾犬,0.81
pool,池,0.8
